algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
Probabilistic Counting,L=10,streaming,50,10000000,1,100000,21041998,1,1.56,0.2514285714,0.5014265364,nan,0.5014265364,0.56,0.56,0.56,0.56,0.7483314774,0.56
Probabilistic Counting,L=10,streaming,50,10000000,102,100000,21041998,101.94,154.92,36181.99347,190.2156499,nan,1.865956935,52.98,52.98,0.5197174809,0.8913667249,195.5885988,90.9
Probabilistic Counting,L=10,streaming,50,10000000,203,100000,21041998,202.82,399.66,127470.4739,357.0300742,nan,1.760329722,196.84,196.84,0.9705157282,1.242195288,404.478034,252.04
Probabilistic Counting,L=10,streaming,50,10000000,304,100000,21041998,303.58,495.6,146942.0816,383.3302514,nan,1.262699293,192.02,192.02,0.6325186112,0.8949821179,425.2125821,271.78
Probabilistic Counting,L=10,streaming,50,10000000,405,100000,21041998,404.32,606.42,157492.2894,396.8529821,nan,0.9815319106,202.1,202.1,0.4998516027,0.7633495038,441.5697227,308.78
Probabilistic Counting,L=10,streaming,50,10000000,506,100000,21041998,504.82,654.4,166512.7347,408.0597195,nan,0.8083271652,149.58,149.58,0.296303633,0.6538770002,430.4597774,330.18
Probabilistic Counting,L=10,streaming,50,10000000,607,100000,21041998,605.08,677.56,156784.7412,395.9605299,nan,0.6543936833,72.48,72.48,0.1197858134,0.5117508095,398.2071823,309.72
Probabilistic Counting,L=10,streaming,50,10000000,708,100000,21041998,705.44,823.2,174937.5918,418.2554146,nan,0.5929000547,117.76,117.76,0.1669312769,0.4975834346,429.9783715,351.12
Probabilistic Counting,L=10,streaming,50,10000000,809,100000,21041998,805.7,886.08,167427.0955,409.1785619,nan,0.5078547374,80.38,80.38,0.09976418022,0.4646041998,412.4827996,374.38
Probabilistic Counting,L=10,streaming,50,10000000,910,100000,21041998,905.86,905.94,164609.8127,405.7213485,nan,0.4478852676,0.08,0.08,8.831386748e-05,0.4229067341,401.1159433,383.12
Probabilistic Counting,L=10,streaming,50,10000000,1011,100000,21041998,1005.92,945.66,156560.4331,395.6771829,nan,0.3933485594,-60.26,60.26,-0.05990536027,0.3747113982,395.8864736,376.9
Probabilistic Counting,L=10,streaming,50,10000000,1112,100000,21041998,1105.9,978.76,151864.9616,389.6985523,nan,0.3523813656,-127.14,127.14,-0.1149651867,0.3267448411,405.90627,361.3
Probabilistic Counting,L=10,streaming,50,10000000,1213,100000,21041998,1205.92,1044.96,149181.8351,386.240644,nan,0.3202871202,-160.96,160.96,-0.1334748574,0.2575359197,414.5170684,310.48
Probabilistic Counting,L=10,streaming,50,10000000,1314,100000,21041998,1305.76,1071.44,145604.3331,381.5813584,nan,0.2922293211,-234.32,234.32,-0.1794510477,0.1973340945,444.3201548,257.6
Probabilistic Counting,L=10,streaming,50,10000000,1415,100000,21041998,1405.64,1084.68,143278.9567,378.522069,nan,0.2692880603,-320.96,320.96,-0.2283372699,0.2283921343,493.1626101,320.96
