algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog++,k=8,merge,25,10000000,0,21041998,189278,189278,0,0
HyperLogLog++,k=8,merge,25,10000000,1,21041998,205831,205831,0,0
HyperLogLog++,k=8,merge,25,10000000,2,21041998,191554,191554,0,0
HyperLogLog++,k=8,merge,25,10000000,3,21041998,196494,196494,0,0
HyperLogLog++,k=8,merge,25,10000000,4,21041998,201817,201817,0,0
HyperLogLog++,k=8,merge,25,10000000,5,21041998,176146,176146,0,0
HyperLogLog++,k=8,merge,25,10000000,6,21041998,193244,193244,0,0
HyperLogLog++,k=8,merge,25,10000000,7,21041998,201933,201933,0,0
HyperLogLog++,k=8,merge,25,10000000,8,21041998,205704,205704,0,0
HyperLogLog++,k=8,merge,25,10000000,9,21041998,209584,209584,0,0
HyperLogLog++,k=8,merge,25,10000000,10,21041998,202000,202000,0,0
HyperLogLog++,k=8,merge,25,10000000,11,21041998,188483,188483,0,0
HyperLogLog++,k=8,merge,25,10000000,12,21041998,193341,193341,0,0
HyperLogLog++,k=8,merge,25,10000000,13,21041998,216769,216769,0,0
HyperLogLog++,k=8,merge,25,10000000,14,21041998,171286,171286,0,0
HyperLogLog++,k=8,merge,25,10000000,15,21041998,207002,207002,0,0
HyperLogLog++,k=8,merge,25,10000000,16,21041998,203064,203064,0,0
HyperLogLog++,k=8,merge,25,10000000,17,21041998,194877,194877,0,0
HyperLogLog++,k=8,merge,25,10000000,18,21041998,198028,198028,0,0
HyperLogLog++,k=8,merge,25,10000000,19,21041998,201736,201736,0,0
HyperLogLog++,k=8,merge,25,10000000,20,21041998,177658,177658,0,0
HyperLogLog++,k=8,merge,25,10000000,21,21041998,194932,194932,0,0
HyperLogLog++,k=8,merge,25,10000000,22,21041998,187565,187565,0,0
HyperLogLog++,k=8,merge,25,10000000,23,21041998,200419,200419,0,0
HyperLogLog++,k=8,merge,25,10000000,24,21041998,192050,192050,0,0
HyperLogLog++,k=8,merge,25,10000000,0,42,185038,185038,0,0
HyperLogLog++,k=8,merge,25,10000000,1,42,186989,186989,0,0
HyperLogLog++,k=8,merge,25,10000000,2,42,183516,183516,0,0
HyperLogLog++,k=8,merge,25,10000000,3,42,209469,209469,0,0
HyperLogLog++,k=8,merge,25,10000000,4,42,198717,198717,0,0
HyperLogLog++,k=8,merge,25,10000000,5,42,208749,208749,0,0
HyperLogLog++,k=8,merge,25,10000000,6,42,184988,184988,0,0
HyperLogLog++,k=8,merge,25,10000000,7,42,177784,177784,0,0
HyperLogLog++,k=8,merge,25,10000000,8,42,209967,209967,0,0
HyperLogLog++,k=8,merge,25,10000000,9,42,200641,200641,0,0
HyperLogLog++,k=8,merge,25,10000000,10,42,176818,176818,0,0
HyperLogLog++,k=8,merge,25,10000000,11,42,204180,204180,0,0
HyperLogLog++,k=8,merge,25,10000000,12,42,177536,177536,0,0
HyperLogLog++,k=8,merge,25,10000000,13,42,195048,195048,0,0
HyperLogLog++,k=8,merge,25,10000000,14,42,216910,216910,0,0
HyperLogLog++,k=8,merge,25,10000000,15,42,190859,190859,0,0
