algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog++,k=14,merge,25,10000000,0,21041998,201073,201073,0,0
HyperLogLog++,k=14,merge,25,10000000,1,21041998,200739,200739,0,0
HyperLogLog++,k=14,merge,25,10000000,2,21041998,198359,198359,0,0
HyperLogLog++,k=14,merge,25,10000000,3,21041998,198761,198761,0,0
HyperLogLog++,k=14,merge,25,10000000,4,21041998,196964,196964,0,0
HyperLogLog++,k=14,merge,25,10000000,5,21041998,195222,195222,0,0
HyperLogLog++,k=14,merge,25,10000000,6,21041998,198141,198141,0,0
HyperLogLog++,k=14,merge,25,10000000,7,21041998,196280,196280,0,0
HyperLogLog++,k=14,merge,25,10000000,8,21041998,201094,201094,0,0
HyperLogLog++,k=14,merge,25,10000000,9,21041998,197196,197196,0,0
HyperLogLog++,k=14,merge,25,10000000,10,21041998,195399,195399,0,0
HyperLogLog++,k=14,merge,25,10000000,11,21041998,197461,197461,0,0
HyperLogLog++,k=14,merge,25,10000000,12,21041998,197284,197284,0,0
HyperLogLog++,k=14,merge,25,10000000,13,21041998,200803,200803,0,0
HyperLogLog++,k=14,merge,25,10000000,14,21041998,199133,199133,0,0
HyperLogLog++,k=14,merge,25,10000000,15,21041998,199952,199952,0,0
HyperLogLog++,k=14,merge,25,10000000,16,21041998,198966,198966,0,0
HyperLogLog++,k=14,merge,25,10000000,17,21041998,198499,198499,0,0
HyperLogLog++,k=14,merge,25,10000000,18,21041998,197621,197621,0,0
HyperLogLog++,k=14,merge,25,10000000,19,21041998,199319,199319,0,0
HyperLogLog++,k=14,merge,25,10000000,20,21041998,197951,197951,0,0
HyperLogLog++,k=14,merge,25,10000000,21,21041998,198806,198806,0,0
HyperLogLog++,k=14,merge,25,10000000,22,21041998,200144,200144,0,0
HyperLogLog++,k=14,merge,25,10000000,23,21041998,199023,199023,0,0
HyperLogLog++,k=14,merge,25,10000000,24,21041998,196843,196843,0,0
HyperLogLog++,k=14,merge,25,10000000,0,42,196848,196848,0,0
HyperLogLog++,k=14,merge,25,10000000,1,42,200951,200951,0,0
HyperLogLog++,k=14,merge,25,10000000,2,42,197673,197673,0,0
HyperLogLog++,k=14,merge,25,10000000,3,42,199796,199796,0,0
HyperLogLog++,k=14,merge,25,10000000,4,42,198250,198250,0,0
HyperLogLog++,k=14,merge,25,10000000,5,42,198749,198749,0,0
HyperLogLog++,k=14,merge,25,10000000,6,42,199605,199605,0,0
HyperLogLog++,k=14,merge,25,10000000,7,42,198487,198487,0,0
HyperLogLog++,k=14,merge,25,10000000,8,42,198533,198533,0,0
HyperLogLog++,k=14,merge,25,10000000,9,42,197800,197800,0,0
HyperLogLog++,k=14,merge,25,10000000,10,42,195666,195666,0,0
HyperLogLog++,k=14,merge,25,10000000,11,42,199791,199791,0,0
HyperLogLog++,k=14,merge,25,10000000,12,42,198874,198874,0,0
HyperLogLog++,k=14,merge,25,10000000,13,42,200622,200622,0,0
HyperLogLog++,k=14,merge,25,10000000,14,42,199073,199073,0,0
HyperLogLog++,k=14,merge,25,10000000,15,42,197482,197482,0,0
HyperLogLog++,k=14,merge,25,10000000,16,42,198120,198120,0,0
HyperLogLog++,k=14,merge,25,10000000,17,42,199619,199619,0,0
HyperLogLog++,k=14,merge,25,10000000,18,42,198583,198583,0,0
HyperLogLog++,k=14,merge,25,10000000,19,42,202673,202673,0,0
HyperLogLog++,k=14,merge,25,10000000,20,42,199485,199485,0,0
HyperLogLog++,k=14,merge,25,10000000,21,42,198866,198866,0,0
HyperLogLog++,k=14,merge,25,10000000,22,42,201941,201941,0,0
HyperLogLog++,k=14,merge,25,10000000,23,42,198370,198370,0,0
HyperLogLog++,k=14,merge,25,10000000,24,42,198560,198560,0,0
HyperLogLog++,k=14,merge,25,10000000,0,137357,200629,200629,0,0
HyperLogLog++,k=14,merge,25,10000000,1,137357,199358,199358,0,0
HyperLogLog++,k=14,merge,25,10000000,2,137357,198808,198808,0,0
HyperLogLog++,k=14,merge,25,10000000,3,137357,199488,199488,0,0
HyperLogLog++,k=14,merge,25,10000000,4,137357,200339,200339,0,0
HyperLogLog++,k=14,merge,25,10000000,5,137357,199226,199226,0,0
HyperLogLog++,k=14,merge,25,10000000,6,137357,199680,199680,0,0
HyperLogLog++,k=14,merge,25,10000000,7,137357,199758,199758,0,0
HyperLogLog++,k=14,merge,25,10000000,8,137357,198679,198679,0,0
HyperLogLog++,k=14,merge,25,10000000,9,137357,198383,198383,0,0
HyperLogLog++,k=14,merge,25,10000000,10,137357,201558,201558,0,0
HyperLogLog++,k=14,merge,25,10000000,11,137357,197648,197648,0,0
HyperLogLog++,k=14,merge,25,10000000,12,137357,198448,198448,0,0
HyperLogLog++,k=14,merge,25,10000000,13,137357,197262,197262,0,0
HyperLogLog++,k=14,merge,25,10000000,14,137357,195654,195654,0,0
HyperLogLog++,k=14,merge,25,10000000,15,137357,198753,198753,0,0
HyperLogLog++,k=14,merge,25,10000000,16,137357,197883,197883,0,0
HyperLogLog++,k=14,merge,25,10000000,17,137357,199817,199817,0,0
HyperLogLog++,k=14,merge,25,10000000,18,137357,198068,198068,0,0
HyperLogLog++,k=14,merge,25,10000000,19,137357,198117,198117,0,0
HyperLogLog++,k=14,merge,25,10000000,20,137357,200242,200242,0,0
HyperLogLog++,k=14,merge,25,10000000,21,137357,199570,199570,0,0
HyperLogLog++,k=14,merge,25,10000000,22,137357,199330,199330,0,0
HyperLogLog++,k=14,merge,25,10000000,23,137357,201459,201459,0,0
