algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog,"k=14,L=32",merge,25,10000000,0,21041998,201073,201073,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,1,21041998,200739,200739,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,2,21041998,198359,198359,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,3,21041998,198761,198761,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,4,21041998,196964,196964,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,5,21041998,195222,195222,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,6,21041998,198141,198141,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,7,21041998,196280,196280,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,8,21041998,201094,201094,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,9,21041998,197196,197196,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,10,21041998,195399,195399,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,11,21041998,197461,197461,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,12,21041998,197284,197284,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,13,21041998,200803,200803,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,14,21041998,199133,199133,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,15,21041998,199952,199952,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,16,21041998,198966,198966,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,17,21041998,198499,198499,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,18,21041998,197621,197621,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,19,21041998,199319,199319,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,20,21041998,197951,197951,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,21,21041998,198806,198806,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,22,21041998,200144,200144,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,23,21041998,199023,199023,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,24,21041998,196843,196843,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,0,42,196848,196848,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,1,42,200951,200951,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,2,42,197673,197673,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,3,42,199796,199796,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,4,42,198250,198250,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,5,42,198749,198749,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,6,42,199605,199605,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,7,42,198487,198487,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,8,42,198533,198533,0,0
HyperLogLog,"k=14,L=32",merge,25,10000000,9,42,197800,197800,0,0
