algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog,"k=6,L=32",merge,25,10000000,0,21041998,188892,188892,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,1,21041998,258062,258062,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,2,21041998,171498,171498,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,3,21041998,211408,211408,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,4,21041998,224129,224129,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,5,21041998,192340,192340,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,6,21041998,197172,197172,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,7,21041998,179041,179041,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,8,21041998,228202,228202,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,9,21041998,246349,246349,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,10,21041998,210881,210881,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,11,21041998,189869,189869,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,12,21041998,229060,229060,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,13,21041998,245872,245872,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,14,21041998,194031,194031,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,15,21041998,188763,188763,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,16,21041998,238049,238049,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,17,21041998,191602,191602,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,18,21041998,205752,205752,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,19,21041998,208770,208770,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,20,21041998,137963,137963,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,21,21041998,172352,172352,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,22,21041998,195350,195350,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,23,21041998,199028,199028,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,24,21041998,178244,178244,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,0,42,167683,167683,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,1,42,199445,199445,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,2,42,192291,192291,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,3,42,244667,244667,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,4,42,178996,178996,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,5,42,200813,200813,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,6,42,182255,182255,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,7,42,179357,179357,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,8,42,227448,227448,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,9,42,178495,178495,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,10,42,148775,148775,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,11,42,213244,213244,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,12,42,202954,202954,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,13,42,217478,217478,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,14,42,193908,193908,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,15,42,175532,175532,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,16,42,161629,161629,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,17,42,164206,164206,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,18,42,154168,154168,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,19,42,254354,254354,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,20,42,194272,194272,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,21,42,220629,220629,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,22,42,221754,221754,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,23,42,177683,177683,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,24,42,205439,205439,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,0,137357,226707,226707,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,1,137357,155395,155395,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,2,137357,243299,243299,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,3,137357,222597,222597,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,4,137357,175775,175775,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,5,137357,219706,219706,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,6,137357,188842,188842,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,7,137357,234457,234457,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,8,137357,192534,192534,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,9,137357,179041,179041,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,10,137357,210125,210125,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,11,137357,194303,194303,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,12,137357,152929,152929,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,13,137357,217789,217789,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,14,137357,214330,214330,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,15,137357,224005,224005,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,16,137357,212634,212634,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,17,137357,194372,194372,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,18,137357,183884,183884,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,19,137357,219702,219702,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,20,137357,160202,160202,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,21,137357,207264,207264,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,22,137357,209604,209604,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,23,137357,228133,228133,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,24,137357,187693,187693,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,0,10032018,199811,199811,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,1,10032018,207285,207285,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,2,10032018,227316,227316,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,3,10032018,208799,208799,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,4,10032018,180206,180206,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,5,10032018,193486,193486,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,6,10032018,175269,175269,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,7,10032018,219168,219168,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,8,10032018,198976,198976,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,9,10032018,188576,188576,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,10,10032018,214294,214294,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,11,10032018,246999,246999,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,12,10032018,214915,214915,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,13,10032018,220183,220183,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,14,10032018,201430,201430,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,15,10032018,190225,190225,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,16,10032018,185860,185860,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,17,10032018,235946,235946,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,18,10032018,232089,232089,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,19,10032018,179104,179104,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,20,10032018,205529,205529,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,21,10032018,147850,147850,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,22,10032018,225298,225298,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,23,10032018,221867,221867,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,24,10032018,228647,228647,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,0,29042026,171750,171750,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,1,29042026,186863,186863,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,2,29042026,195075,195075,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,3,29042026,209474,209474,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,4,29042026,189209,189209,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,5,29042026,223709,223709,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,6,29042026,178192,178192,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,7,29042026,190368,190368,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,8,29042026,189846,189846,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,9,29042026,193023,193023,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,10,29042026,237122,237122,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,11,29042026,209777,209777,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,12,29042026,179951,179951,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,13,29042026,170005,170005,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,14,29042026,213364,213364,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,15,29042026,188903,188903,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,16,29042026,226842,226842,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,17,29042026,182212,182212,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,18,29042026,193957,193957,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,19,29042026,228202,228202,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,20,29042026,236340,236340,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,21,29042026,145061,145061,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,22,29042026,173373,173373,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,23,29042026,182419,182419,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,24,29042026,222792,222792,0,0
HyperLogLog,"k=6,L=32",merge,25,10000000,0,21041998,2987230,2987230,0,0
