algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
Probabilistic Counting,L=16,streaming,50,10000000,1,100000,21041998,1,1.56,0.2514285714,0.5014265364,nan,0.5014265364,0.56,0.56,0.56,0.56,0.7483314774,0.56
Probabilistic Counting,L=16,streaming,50,10000000,102,100000,21041998,101.94,154.92,36181.99347,190.2156499,nan,1.865956935,52.98,52.98,0.5197174809,0.8913667249,195.5885988,90.9
Probabilistic Counting,L=16,streaming,50,10000000,203,100000,21041998,202.82,399.66,127470.4739,357.0300742,nan,1.760329722,196.84,196.84,0.9705157282,1.242195288,404.478034,252.04
Probabilistic Counting,L=16,streaming,50,10000000,304,100000,21041998,303.58,522.08,226714.9731,476.1459577,nan,1.568436517,218.5,218.5,0.7197443837,0.9823748572,519.504052,298.26
Probabilistic Counting,L=16,streaming,50,10000000,405,100000,21041998,404.32,632.9,231276.3776,480.9120268,nan,1.189434178,228.58,228.58,0.5653442818,0.8288940583,527.9333102,335.26
Probabilistic Counting,L=16,streaming,50,10000000,506,100000,21041998,504.82,680.88,237703.9445,487.548915,nan,0.9657876371,176.06,176.06,0.3487579731,0.7063126438,513.4943232,356.66
Probabilistic Counting,L=16,streaming,50,10000000,607,100000,21041998,605.08,704.04,226724.3657,476.1558208,nan,0.7869303577,98.96,98.96,0.1635486217,0.5555194045,481.3042281,336.2
Probabilistic Counting,L=16,streaming,50,10000000,708,100000,21041998,705.44,955.6,470973.1837,686.2748601,nan,0.9728323602,250.16,250.16,0.3546155591,0.6852255501,723.6480636,483.52
Probabilistic Counting,L=16,streaming,50,10000000,809,100000,21041998,805.7,1230.32,1033182.589,1016.455896,nan,1.261581105,424.62,424.62,0.5270199826,0.8913767031,1091.692915,718.62
Probabilistic Counting,L=16,streaming,50,10000000,910,100000,21041998,905.86,1276.66,1055407.821,1027.330434,nan,1.134094048,370.8,370.8,0.4093347758,0.8318009344,1082.029685,753.84
Probabilistic Counting,L=16,streaming,50,10000000,1011,100000,21041998,1005.92,1342.86,1052724.694,1026.02373,nan,1.019985416,336.94,336.94,0.3349570542,0.7693604769,1069.780398,774.1
Probabilistic Counting,L=16,streaming,50,10000000,1112,100000,21041998,1105.9,1508.36,1382525.664,1175.808515,nan,1.063214138,402.46,402.46,0.3639207885,0.8052427591,1231.122894,890.9
Probabilistic Counting,L=16,streaming,50,10000000,1213,100000,21041998,1205.92,1759.92,1857796.81,1363.010202,nan,1.130265856,554,554,0.4594002919,0.8499007561,1458.006722,1025.44
Probabilistic Counting,L=16,streaming,50,10000000,1314,100000,21041998,1305.76,1812.88,1825599.291,1351.147398,nan,1.034759372,507.12,507.12,0.3883715231,0.7646042399,1429.751223,999.04
Probabilistic Counting,L=16,streaming,50,10000000,1415,100000,21041998,1405.64,1826.12,1803239.904,1342.847684,nan,0.9553283091,420.48,420.48,0.2991377593,0.7080525238,1393.654218,995.68
Probabilistic Counting,L=16,streaming,50,10000000,1516,100000,21041998,1504.76,1905.56,2037208.537,1427.308144,nan,0.9485287645,400.8,400.8,0.2663547675,0.7227902724,1468.21493,1087.8
Probabilistic Counting,L=16,streaming,50,10000000,1617,100000,21041998,1604.2,2057.82,2152269.947,1467.061671,nan,0.9145129479,453.62,453.62,0.2827702282,0.7110920242,1521.17099,1141.1
Probabilistic Counting,L=16,streaming,50,10000000,1718,100000,21041998,1703.48,2388.8,3614239.143,1901.115237,nan,1.116018525,685.32,685.32,0.402305868,0.7949540775,2002.380353,1354.84
Probabilistic Counting,L=16,streaming,50,10000000,1819,100000,21041998,1802.54,2521.2,3648230.816,1910.034245,nan,1.059634873,718.66,718.66,0.3986929555,0.7720068866,2022.293357,1392.18
Probabilistic Counting,L=16,streaming,50,10000000,1920,100000,21041998,1901.64,2627.1,4808451.765,2192.818224,nan,1.153119531,725.46,725.46,0.381491765,0.7808789402,2287.839518,1486.18
Probabilistic Counting,L=16,streaming,50,10000000,2021,100000,21041998,2000.62,2779.36,4417577.378,2101.803363,nan,1.050576003,778.74,778.74,0.3892493327,0.6992298586,2220.960391,1399.82
Probabilistic Counting,L=16,streaming,50,10000000,2122,100000,21041998,2099.72,3017.66,5475512.841,2339.981376,nan,1.114425436,917.94,917.94,0.4371725754,0.7240675488,2491.26777,1520.98
Probabilistic Counting,L=16,streaming,50,10000000,2223,100000,21041998,2198.86,3123.58,5455491.8,2335.699424,nan,1.062231986,924.72,924.72,0.4205451916,0.6918147526,2490.203405,1521.64
Probabilistic Counting,L=16,streaming,50,10000000,2324,100000,21041998,2297.72,3163.3,5334755.969,2309.709066,nan,1.00521781,865.58,865.58,0.3767125672,0.631871947,2444.741217,1452.18
Probabilistic Counting,L=16,streaming,50,10000000,2425,100000,21041998,2396.78,3322.18,5570890.559,2360.273408,nan,0.9847684842,925.4,925.4,0.3861013526,0.6522120325,2513.084137,1563.44
Probabilistic Counting,L=16,streaming,50,10000000,2526,100000,21041998,2495.08,3322.18,5570890.559,2360.273408,nan,0.945971034,827.1,827.1,0.331492377,0.6076081065,2478.617328,1516.1
Probabilistic Counting,L=16,streaming,50,10000000,2627,100000,21041998,2593.8,3454.58,5620991.8,2370.863092,nan,0.9140500778,860.78,860.78,0.3318605906,0.5977912656,2500.119889,1550.58
Probabilistic Counting,L=16,streaming,50,10000000,2728,100000,21041998,2691.98,3454.58,5620991.8,2370.863092,nan,0.8807134866,762.6,762.6,0.2832859085,0.5718816243,2468.087008,1539.72
Probabilistic Counting,L=16,streaming,50,10000000,2829,100000,21041998,2790.26,3957.64,12652745.62,3557.069809,nan,1.274816615,1167.38,1167.38,0.4183767821,0.7239011303,3710.414966,2019.58
Probabilistic Counting,L=16,streaming,50,10000000,2930,100000,21041998,2888.28,4142.98,13373752.26,3657.014119,nan,1.266156369,1254.7,1254.7,0.4344107912,0.7527375003,3832.266747,2173.82
Probabilistic Counting,L=16,streaming,50,10000000,3031,100000,21041998,2986.48,4142.98,13373752.26,3657.014119,nan,1.224523224,1156.5,1156.5,0.387245185,0.7369490446,3801.013773,2200.98
Probabilistic Counting,L=16,streaming,50,10000000,3132,100000,21041998,3084.3,4513.66,19112241.78,4371.755,nan,1.417422106,1429.36,1429.36,0.4634309244,0.8365473717,4557.442177,2581.2
Probabilistic Counting,L=16,streaming,50,10000000,3233,100000,21041998,3182.08,4593.1,18910499.85,4348.620453,nan,1.366596834,1411.02,1411.02,0.4434269409,0.8196485929,4529.650779,2609.58
Probabilistic Counting,L=16,streaming,50,10000000,3334,100000,21041998,3279.72,4699.02,18764576.67,4331.809861,nan,1.320786488,1419.3,1419.3,0.4327503567,0.8180600017,4516.570431,2684.14
Probabilistic Counting,L=16,streaming,50,10000000,3435,100000,21041998,3377.38,4778.46,18532783.72,4304.971977,nan,1.274648389,1401.08,1401.08,0.4148422742,0.7971316758,4485.678294,2693.2
Probabilistic Counting,L=16,streaming,50,10000000,3536,100000,21041998,3475.02,4831.42,18442650.13,4294.490671,nan,1.235817541,1356.4,1356.4,0.3903286888,0.7828515254,4462.274819,2721.16
Probabilistic Counting,L=16,streaming,50,10000000,3637,100000,21041998,3572.6,4990.28,18996277.23,4358.471891,nan,1.219971979,1417.68,1417.68,0.396820243,0.7966829179,4541.391166,2846.88
Probabilistic Counting,L=16,streaming,50,10000000,3738,100000,21041998,3669.16,4990.28,18996277.23,4358.471891,nan,1.187866403,1321.12,1321.12,0.3600606133,0.7754486358,4511.61255,2846.28
Probabilistic Counting,L=16,streaming,50,10000000,3839,100000,21041998,3766,5519.84,23402697.36,4837.633446,nan,1.284554818,1753.84,1753.84,0.4657036644,0.8323806913,5099.539897,3135.36
Probabilistic Counting,L=16,streaming,50,10000000,3940,100000,21041998,3863.22,5519.84,23402697.36,4837.633446,nan,1.252228309,1656.62,1656.62,0.4288184468,0.8084670021,5067.017342,3123.74
Probabilistic Counting,L=16,streaming,50,10000000,4041,100000,21041998,3960.5,5625.74,23914844.89,4890.280656,nan,1.234763453,1665.24,1665.24,0.4204620629,0.8125623571,5119.391503,3218.24
