algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
HyperLogLog,"k=4,L=32",streaming,50,10000000,1,100000,21041998,1,1,0,0,0.26,0,0,0,0,0,0,0
HyperLogLog,"k=4,L=32",streaming,50,10000000,102,100000,21041998,101.94,105.64,672.1126531,25.92513555,0.26,0.2543175941,3.7,3.7,0.03629586031,0.1892661619,25.90173739,19.3
HyperLogLog,"k=4,L=32",streaming,50,10000000,203,100000,21041998,202.82,216.9,2634.622449,51.32857342,0.26,0.2530745164,14.08,14.08,0.06942116162,0.2171199337,52.56196343,44.04
HyperLogLog,"k=4,L=32",streaming,50,10000000,304,100000,21041998,303.58,310.08,5631.258776,75.04171357,0.26,0.2471892535,6.5,6.5,0.02141116016,0.1961642679,74.50302007,59.54
HyperLogLog,"k=4,L=32",streaming,50,10000000,405,100000,21041998,404.32,406.62,9740.934286,98.69617159,0.26,0.2441041046,2.3,2.3,0.005688563514,0.1824397643,97.74180273,73.74
HyperLogLog,"k=4,L=32",streaming,50,10000000,506,100000,21041998,504.82,489.84,13288.05551,115.2738284,0.26,0.2283463975,-14.98,14.98,-0.02967394319,0.1775020552,115.0661549,89.58
HyperLogLog,"k=4,L=32",streaming,50,10000000,607,100000,21041998,605.08,626.76,32346.67592,179.8518166,0.26,0.2972364259,21.68,21.68,0.0358299729,0.2327901579,179.2782195,140.88
HyperLogLog,"k=4,L=32",streaming,50,10000000,708,100000,21041998,705.44,721.94,35711.9351,188.9760173,0.26,0.2678838984,16.5,16.5,0.02338965752,0.2103301428,187.9000266,148.38
HyperLogLog,"k=4,L=32",streaming,50,10000000,809,100000,21041998,805.7,820.96,52842.61061,229.8752066,0.26,0.2853111662,15.26,15.26,0.01894005213,0.2316840566,228.2082821,186.62
HyperLogLog,"k=4,L=32",streaming,50,10000000,910,100000,21041998,905.86,912.18,57529.29347,239.8526495,0.26,0.2647789388,6.32,6.32,0.006976795531,0.2153794071,237.3230709,195.08
HyperLogLog,"k=4,L=32",streaming,50,10000000,1011,100000,21041998,1005.92,1005.08,67533.17714,259.8714627,0.26,0.2583420776,-0.84,0.84,-0.0008350564657,0.2118765846,256.9139155,213.12
HyperLogLog,"k=4,L=32",streaming,50,10000000,1112,100000,21041998,1105.9,1114.4,96486.28571,310.6224166,0.26,0.2808774904,8.5,8.5,0.007686047563,0.2309659773,307.3924853,255.38
HyperLogLog,"k=4,L=32",streaming,50,10000000,1213,100000,21041998,1205.92,1201.26,112387.829,335.2429402,0.26,0.2779976617,-4.66,4.66,-0.003864269603,0.2147905348,331.9020639,258.94
HyperLogLog,"k=4,L=32",streaming,50,10000000,1314,100000,21041998,1305.76,1296.94,145358.8331,381.259535,0.26,0.2919828568,-8.82,8.82,-0.006754686926,0.2102748089,377.6507116,274.5
HyperLogLog,"k=4,L=32",streaming,50,10000000,1415,100000,21041998,1405.64,1400.36,170183.9494,412.5335736,0.26,0.293484515,-5.28,5.28,-0.003756296064,0.2157221417,408.4006366,303.2
HyperLogLog,"k=4,L=32",streaming,50,10000000,1516,100000,21041998,1504.76,1480.9,158644.5816,398.3021236,0.26,0.2646947843,-23.86,23.86,-0.01585634919,0.1950860544,395.0597676,293.58
HyperLogLog,"k=4,L=32",streaming,50,10000000,1617,100000,21041998,1604.2,1587.02,184264.7139,429.2606596,0.26,0.2675855003,-17.18,17.18,-0.01070938786,0.2068030783,425.3266745,331.78
HyperLogLog,"k=4,L=32",streaming,50,10000000,1718,100000,21041998,1703.48,1689.72,231362.0016,481.0010412,0.26,0.2823637737,-13.76,13.76,-0.008077582361,0.2182264159,476.417422,371.76
HyperLogLog,"k=4,L=32",streaming,50,10000000,1819,100000,21041998,1802.54,1766.68,253291.8955,503.2811297,0.26,0.279206636,-35.86,35.86,-0.01989414937,0.228155799,499.3026137,411.34
HyperLogLog,"k=4,L=32",streaming,50,10000000,1920,100000,21041998,1901.64,1862.06,265520.6698,515.2869781,0.26,0.270969783,-39.58,39.58,-0.02081361351,0.2153325597,511.4510534,409.58
HyperLogLog,"k=4,L=32",streaming,50,10000000,2021,100000,21041998,2000.62,1988.94,313977.078,560.3365756,0.26,0.2800814625,-11.68,11.68,-0.005838190161,0.2226349768,554.4764738,445.48
HyperLogLog,"k=4,L=32",streaming,50,10000000,2122,100000,21041998,2099.72,2110.42,370805.8812,608.938323,0.26,0.2900092979,10.7,10.7,0.005095917551,0.2122261089,602.5286217,445.62
HyperLogLog,"k=4,L=32",streaming,50,10000000,2223,100000,21041998,2198.86,2216.2,371761.7959,609.7227205,0.26,0.277290378,17.34,17.34,0.007885904514,0.20209209,603.1711697,444.34
HyperLogLog,"k=4,L=32",streaming,50,10000000,2324,100000,21041998,2297.72,2267.48,374947.3976,612.3294845,0.26,0.2664943877,-30.24,30.24,-0.01316087252,0.1988383472,606.0796647,456.84
HyperLogLog,"k=4,L=32",streaming,50,10000000,2425,100000,21041998,2396.78,2376.96,414272.2433,643.6398397,0.26,0.2685435625,-19.82,19.82,-0.008269428149,0.200172474,636.2648034,479.78
HyperLogLog,"k=4,L=32",streaming,50,10000000,2526,100000,21041998,2495.08,2507.66,453523.3718,673.4414391,0.26,0.2699077541,12.58,12.58,0.005041922503,0.2099803673,665.5586075,523.9
HyperLogLog,"k=4,L=32",streaming,50,10000000,2627,100000,21041998,2593.8,2588.04,457125.5494,676.1106044,0.26,0.2606641238,-5.76,5.76,-0.002220680083,0.2077478448,667.9566453,538.88
HyperLogLog,"k=4,L=32",streaming,50,10000000,2728,100000,21041998,2691.98,2678.36,457315.6637,676.2511839,0.26,0.2512095869,-13.62,13.62,-0.005059472953,0.2012696201,668.1738247,541.82
HyperLogLog,"k=4,L=32",streaming,50,10000000,2829,100000,21041998,2790.26,2737.32,455638.671,675.0101266,0.26,0.2419165693,-52.94,52.94,-0.01897314229,0.2020545806,668.7193881,563.7
HyperLogLog,"k=4,L=32",streaming,50,10000000,2930,100000,21041998,2888.28,2853.48,493571.9282,702.5467445,0.26,0.2432405253,-34.8,34.8,-0.01204869334,0.2032406269,695.2584555,586.84
HyperLogLog,"k=4,L=32",streaming,50,10000000,3031,100000,21041998,2986.48,2927.44,490183.5984,700.1311294,0.26,0.234433557,-59.04,59.04,-0.01976909271,0.193552048,694.4553837,577.88
HyperLogLog,"k=4,L=32",streaming,50,10000000,3132,100000,21041998,3084.3,3027.48,568571.6016,754.0368702,0.26,0.244475852,-56.82,56.82,-0.01842233246,0.204137282,747.261467,629.62
HyperLogLog,"k=4,L=32",streaming,50,10000000,3233,100000,21041998,3182.08,3109.46,580406.7841,761.8443306,0.26,0.239417089,-72.62,72.62,-0.02282155068,0.2011587397,756.5501041,640.02
HyperLogLog,"k=4,L=32",streaming,50,10000000,3334,100000,21041998,3279.72,3269.48,716137.7241,846.2492092,0.26,0.2580248342,-10.24,10.24,-0.00312221775,0.210203349,836.8304249,689.24
