algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog,"k=5,L=32",merge,25,10000000,0,21041998,217525,217525,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,1,21041998,319282,319282,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,2,21041998,160462,160462,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,3,21041998,177513,177513,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,4,21041998,241633,241633,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,5,21041998,211890,211890,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,6,21041998,193484,193484,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,7,21041998,205943,205943,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,8,21041998,209049,209049,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,9,21041998,186912,186912,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,10,21041998,198198,198198,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,11,21041998,201615,201615,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,12,21041998,232205,232205,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,13,21041998,275957,275957,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,14,21041998,303979,303979,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,15,21041998,217557,217557,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,16,21041998,210994,210994,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,17,21041998,190045,190045,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,18,21041998,230418,230418,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,19,21041998,191700,191700,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,20,21041998,133072,133072,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,21,21041998,157690,157690,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,22,21041998,174531,174531,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,23,21041998,283269,283269,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,24,21041998,186076,186076,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,0,42,171493,171493,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,1,42,150280,150280,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,2,42,226375,226375,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,3,42,305968,305968,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,4,42,165937,165937,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,5,42,167877,167877,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,6,42,239871,239871,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,7,42,271453,271453,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,8,42,249123,249123,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,9,42,169781,169781,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,10,42,149023,149023,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,11,42,181122,181122,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,12,42,196121,196121,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,13,42,223502,223502,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,14,42,217684,217684,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,15,42,166089,166089,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,16,42,164845,164845,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,17,42,144137,144137,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,18,42,138387,138387,0,0
HyperLogLog,"k=5,L=32",merge,25,10000000,19,42,278525,278525,0,0
